timestamp,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class,user_id
2025-01-01 00:00:00,18.2,45.1,135.4,0,0,0,65
2025-01-01 00:05:00,17.78,43.53,138.5,0,0,0,65
2025-01-01 00:10:00,18.54,43.86,131.3,0,0,0,65
2025-01-01 00:15:00,18.3,46.24,144.2,0,0,0,65
2025-01-01 00:20:00,17.36,46.52,141.7,0,0,0,65
2025-01-01 00:25:00,17.36,44.1,142.8,0,0,0,65
2025-01-01 00:30:00,17.44,42.82,147.8,0,0,0,65
2025-01-01 00:35:00,17.0,42.21,140.1,0,0,0,65
2025-01-01 00:40:00,18.36,45.68,146.1,0,0,0,65
2025-01-01 00:45:00,17.59,42.94,146.6,0,0,0,65
2025-01-01 00:50:00,18.31,43.82,141.8,0,0,0,65
2025-01-01 00:55:00,17.75,42.95,140.5,0,0,0,65
2025-01-01 01:00:00,18.26,48.27,141.8,0,0,0,65
2025-01-01 01:05:00,16.8,42.95,147.4,0,0,0,65
2025-01-01 01:10:00,17.17,43.2,141.7,0,0,0,65
2025-01-01 01:15:00,17.89,43.96,132.5,0,0,0,65
2025-01-01 01:20:00,17.07,40.39,129.7,0,0,0,65
2025-01-01 01:25:00,16.52,43.7,125.0,0,0,0,65
2025-01-01 01:30:00,17.57,46.78,140.3,0,0,0,65
2025-01-01 01:35:00,16.55,42.95,127.3,0,0,0,65
2025-01-01 01:40:00,17.66,47.18,124.7,0,0,0,65
2025-01-01 01:45:00,17.18,48.14,117.1,0,0,0,65
2025-01-01 01:50:00,18.37,45.59,125.7,0,0,0,65
2025-01-01 01:55:00,15.97,48.75,122.3,0,0,0,65
2025-01-01 02:00:00,16.68,43.43,122.5,0,0,0,65
2025-01-01 02:05:00,17.81,44.32,122.0,0,0,0,65
2025-01-01 02:10:00,16.96,46.63,126.2,0,0,0,65
2025-01-01 02:15:00,15.97,44.52,119.7,0,0,0,65
2025-01-01 02:20:00,17.16,46.1,115.1,0,0,0,65
2025-01-01 02:25:00,17.19,47.0,126.2,0,0,0,65
2025-01-01 02:30:00,16.86,41.78,124.1,0,0,0,65
2025-01-01 02:35:00,16.81,42.48,127.1,0,0,0,65
2025-01-01 02:40:00,16.57,47.83,136.2,0,0,0,65
2025-01-01 02:45:00,16.97,46.5,124.8,0,0,0,65
2025-01-01 02:50:00,16.64,42.82,133.8,0,0,0,65
2025-01-01 02:55:00,17.32,42.74,132.3,0,0,0,65
2025-01-01 03:00:00,17.33,40.99,126.6,1,0,4,65
2025-01-01 03:05:00,17.3,47.72,133.8,0,0,0,65
2025-01-01 03:10:00,17.84,43.14,139.5,0,0,0,65
2025-01-01 03:15:00,16.3,43.56,142.7,0,0,0,65
2025-01-01 03:20:00,16.76,44.97,146.6,0,0,0,65
2025-01-01 03:25:00,17.47,44.53,148.6,0,0,0,65
2025-01-01 03:30:00,17.03,44.65,145.7,0,0,0,65
2025-01-01 03:35:00,17.22,45.36,151.2,0,0,0,65
2025-01-01 03:40:00,17.14,43.57,149.7,0,0,0,65
2025-01-01 03:45:00,16.42,45.67,144.9,0,0,0,65
2025-01-01 03:50:00,16.13,47.07,139.0,0,0,0,65
2025-01-01 03:55:00,17.38,44.77,142.3,0,0,0,65
2025-01-01 04:00:00,16.99,44.61,140.0,0,0,0,65
