timestamp,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class,user_id
2025-01-01 00:00:00,17.01,48.81,167.8,0,0,0,62
2025-01-01 00:05:00,18.53,40.23,172.2,0,0,0,62
2025-01-01 00:10:00,17.81,42.43,170.6,0,0,0,62
2025-01-01 00:15:00,17.69,44.96,179.1,0,0,0,62
2025-01-01 00:20:00,16.56,40.31,175.0,0,0,0,62
2025-01-01 00:25:00,16.98,43.68,165.2,0,0,0,62
2025-01-01 00:30:00,18.03,42.57,169.7,0,0,0,62
2025-01-01 00:35:00,17.57,41.43,179.9,0,0,0,62
2025-01-01 00:40:00,17.96,42.95,179.5,0,0,0,62
2025-01-01 00:45:00,17.9,47.84,171.7,0,0,0,62
2025-01-01 00:50:00,16.77,42.05,166.5,0,0,0,62
2025-01-01 00:55:00,17.21,40.41,176.6,0,0,0,62
2025-01-01 01:00:00,16.47,42.49,171.4,0,0,0,62
2025-01-01 01:05:00,17.22,44.07,170.1,0,0,0,62
2025-01-01 01:10:00,17.04,46.86,179.9,0,0,0,62
2025-01-01 01:15:00,16.59,45.44,179.3,0,0,0,62
2025-01-01 01:20:00,17.26,42.59,173.2,0,0,0,62
2025-01-01 01:25:00,16.79,45.77,167.8,0,0,0,62
2025-01-01 01:30:00,17.46,41.51,160.8,0,0,0,62
2025-01-01 01:35:00,16.3,48.07,164.3,0,0,0,62
2025-01-01 01:40:00,18.02,43.29,163.3,0,0,0,62
2025-01-01 01:45:00,16.87,40.94,165.2,0,0,0,62
2025-01-01 01:50:00,17.3,44.73,159.6,0,0,0,62
2025-01-01 01:55:00,17.27,46.31,158.0,0,0,0,62
2025-01-01 02:00:00,16.93,45.4,151.5,0,0,0,62
2025-01-01 02:05:00,16.27,45.45,149.8,0,0,0,62
2025-01-01 02:10:00,15.95,43.13,162.4,0,0,0,62
2025-01-01 02:15:00,17.46,44.37,149.4,0,0,0,62
2025-01-01 02:20:00,17.02,41.33,157.0,0,0,0,62
2025-01-01 02:25:00,16.11,48.98,158.1,0,0,0,62
2025-01-01 02:30:00,16.21,44.4,161.5,0,0,0,62
2025-01-01 02:35:00,16.74,45.56,158.1,0,0,0,62
2025-01-01 02:40:00,17.22,44.09,171.5,0,0,0,62
2025-01-01 02:45:00,17.19,43.96,167.7,0,0,0,62
