timestamp,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class,user_id
2025-01-01 00:00:00,19.24,49.39,163.4,0,0,0,48
2025-01-01 00:05:00,20.13,48.38,169.5,0,0,0,48
2025-01-01 00:10:00,18.85,48.25,164.3,0,0,0,48
2025-01-01 00:15:00,20.32,50.25,166.3,0,0,0,48
2025-01-01 00:20:00,19.27,46.97,168.8,0,0,0,48
2025-01-01 00:25:00,19.67,50.67,165.0,0,0,0,48
2025-01-01 00:30:00,19.24,47.9,167.0,0,0,0,48
2025-01-01 00:35:00,19.33,48.23,164.0,0,0,0,48
2025-01-01 00:40:00,19.38,46.72,173.0,0,0,0,48
2025-01-01 00:45:00,18.63,46.17,175.9,0,0,0,48
2025-01-01 00:50:00,17.84,51.71,175.6,0,0,0,48
2025-01-01 00:55:00,19.04,47.34,171.8,0,0,0,48
2025-01-01 01:00:00,19.06,48.01,161.2,0,0,0,48
2025-01-01 01:05:00,18.66,47.75,166.0,0,0,0,48
2025-01-01 01:10:00,18.7,45.58,172.6,1,0,4,48
2025-01-01 01:15:00,18.52,47.5,167.0,0,0,0,48
2025-01-01 01:20:00,18.38,46.57,163.5,0,0,0,48
2025-01-01 01:25:00,19.37,47.22,168.4,0,0,0,48
2025-01-01 01:30:00,18.07,48.98,167.2,0,0,0,48
2025-01-01 01:35:00,18.69,48.8,160.7,0,0,0,48
2025-01-01 01:40:00,18.6,52.27,162.3,0,0,0,48
2025-01-01 01:45:00,19.62,47.69,158.1,0,0,0,48
2025-01-01 01:50:00,18.87,47.87,162.8,0,0,0,48
2025-01-01 01:55:00,18.23,48.58,142.7,0,0,0,48
2025-01-01 02:00:00,18.83,48.48,139.5,0,0,0,48
2025-01-01 02:05:00,17.36,48.07,152.3,0,0,0,48
2025-01-01 02:10:00,19.07,45.98,144.8,0,0,0,48
2025-01-01 02:15:00,18.55,48.15,152.2,0,0,0,48
2025-01-01 02:20:00,19.42,47.61,152.4,0,0,0,48
2025-01-01 02:25:00,19.0,49.09,153.3,0,0,0,48
2025-01-01 02:30:00,18.19,51.02,156.2,0,0,0,48
2025-01-01 02:35:00,18.59,48.93,150.5,0,0,0,48
2025-01-01 02:40:00,18.72,45.82,154.6,0,0,0,48
2025-01-01 02:45:00,18.27,47.16,165.3,0,0,0,48
2025-01-01 02:50:00,18.16,46.7,162.1,0,0,0,48
2025-01-01 02:55:00,19.18,44.6,161.2,0,0,0,48
2025-01-01 03:00:00,18.39,47.1,167.8,0,0,0,48
2025-01-01 03:05:00,18.42,46.63,163.3,0,0,0,48
2025-01-01 03:10:00,18.73,47.41,166.1,0,0,0,48
2025-01-01 03:15:00,18.59,48.35,170.5,0,0,0,48
2025-01-01 03:20:00,17.91,49.2,174.6,0,0,0,48
2025-01-01 03:25:00,18.39,47.43,166.9,0,0,0,48
2025-01-01 03:30:00,18.82,45.3,169.2,0,0,0,48
2025-01-01 03:35:00,18.55,48.17,169.0,0,0,0,48
2025-01-01 03:40:00,18.89,46.83,174.0,0,0,0,48
2025-01-01 03:45:00,19.0,46.39,164.6,0,0,0,48
2025-01-01 03:50:00,18.81,47.22,181.4,0,0,0,48
2025-01-01 03:55:00,18.47,44.05,166.0,0,0,0,48
2025-01-01 04:00:00,18.32,44.98,170.3,0,0,0,48
2025-01-01 04:05:00,18.55,50.28,170.9,0,0,0,48
2025-01-01 04:10:00,19.53,45.53,162.7,0,0,0,48
2025-01-01 04:15:00,18.4,45.69,169.0,0,0,0,48
2025-01-01 04:20:00,18.47,47.66,166.1,0,0,0,48
2025-01-01 04:25:00,18.74,48.52,163.8,0,0,0,48
2025-01-01 04:30:00,19.3,48.86,152.2,0,0,0,48
2025-01-01 04:35:00,19.22,48.85,158.2,0,0,0,48
2025-01-01 04:40:00,19.28,50.4,149.8,0,0,0,48
2025-01-01 04:45:00,18.38,47.26,143.7,0,0,0,48
2025-01-01 04:50:00,18.99,48.09,166.4,0,0,0,48
2025-01-01 04:55:00,18.66,51.0,158.7,0,0,0,48
2025-01-01 05:00:00,18.92,48.69,146.0,0,0,0,48
2025-01-01 05:05:00,19.24,51.2,141.1,0,0,0,48
