timestamp,hours,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class
2025-01-01 00:00:00,0,12.48,32.69,133.5,0,0,0
2025-01-01 01:00:00,1,12.43,38.13,130.3,0,0,0
2025-01-01 02:00:00,2,11.66,36.58,129.9,0,0,0
2025-01-01 03:00:00,3,12.46,36.17,132.7,0,0,0
2025-01-01 04:00:00,4,10.38,33.16,129.9,0,0,0
2025-01-01 05:00:00,5,11.48,35.71,131.4,0,0,0
2025-01-01 06:00:00,6,12.41,34.92,130.8,0,0,0
2025-01-01 07:00:00,7,12.01,59.63,132.9,0,0,0
2025-01-01 08:00:00,8,12.1,34.77,129.6,1,0,0
2025-01-01 09:00:00,9,12.51,34.98,134.3,0,0,0
2025-01-01 10:00:00,10,13.7,36.23,127.8,0,0,0
2025-01-01 11:00:00,11,13.42,31.06,131.6,0,0,0
2025-01-01 12:00:00,12,14.91,32.84,127.7,0,0,0
2025-01-01 13:00:00,13,14.98,30.43,129.5,0,0,0
2025-01-01 14:00:00,14,13.6,36.44,130.9,0,0,0
2025-01-01 15:00:00,15,14.74,38.12,134.0,0,0,0
2025-01-01 16:00:00,16,15.4,35.07,131.7,0,0,0
2025-01-01 17:00:00,17,15.43,30.75,131.3,0,0,0
2025-01-01 18:00:00,18,14.4,40.37,131.9,1,0,0
2025-01-01 19:00:00,19,13.22,49.9,132.6,0,0,0
2025-01-01 20:00:00,20,13.95,38.67,130.6,0,0,0
2025-01-01 21:00:00,21,13.27,37.1,129.8,0,0,0
2025-01-01 22:00:00,22,12.62,55.99,128.3,0,0,0
2025-01-01 23:00:00,23,12.41,33.91,135.4,0,0,0
2025-01-02 00:00:00,0,12.16,33.82,131.8,0,0,0
2025-01-02 01:00:00,1,10.67,37.56,133.0,0,0,0
2025-01-02 02:00:00,2,12.94,38.08,134.3,0,0,0
2025-01-02 03:00:00,3,11.73,34.38,129.7,0,0,0
2025-01-02 04:00:00,4,11.68,37.31,130.9,0,0,0
2025-01-02 05:00:00,5,11.77,37.36,129.4,0,0,0
2025-01-02 06:00:00,6,12.79,38.17,130.0,0,0,0
2025-01-02 07:00:00,7,12.97,63.28,134.6,0,0,0
2025-01-02 08:00:00,8,12.38,32.05,131.7,1,0,0
2025-01-02 09:00:00,9,13.04,35.36,132.0,0,0,0
2025-01-02 10:00:00,10,12.7,34.09,131.7,0,0,0
2025-01-02 11:00:00,11,13.47,38.51,131.9,0,0,0
2025-01-02 12:00:00,12,13.86,32.93,129.8,0,0,0
2025-01-02 13:00:00,13,15.22,33.51,132.7,0,0,0
2025-01-02 14:00:00,14,15.85,35.52,134.9,0,0,0
2025-01-02 15:00:00,15,13.84,36.32,134.5,0,0,0
2025-01-02 16:00:00,16,13.59,32.89,133.5,0,0,0
2025-01-02 17:00:00,17,14.09,38.0,130.7,0,0,0
2025-01-02 18:00:00,18,13.87,34.44,135.3,1,0,0
2025-01-02 19:00:00,19,13.27,65.09,131.9,1,0,0
2025-01-02 20:00:00,20,13.65,38.7,133.7,0,0,0
2025-01-02 21:00:00,21,13.26,30.6,134.5,0,0,0
2025-01-02 22:00:00,22,12.06,60.91,132.5,0,0,0
2025-01-02 23:00:00,23,12.0,33.39,134.5,0,0,0
2025-01-03 00:00:00,0,12.5,34.48,135.5,0,0,0
2025-01-03 01:00:00,1,11.79,33.46,134.4,0,0,0
2025-01-03 02:00:00,2,12.6,35.03,133.5,0,0,0
2025-01-03 03:00:00,3,10.74,37.5,132.8,0,0,0
