timestamp,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class,user_id
2025-01-01 00:00:00,20.26,42.29,134.3,0,0,0,1
2025-01-01 00:05:00,19.09,45.98,140.9,0,0,0,1
2025-01-01 00:10:00,19.04,43.35,144.6,0,0,0,1
2025-01-01 00:15:00,19.15,43.96,145.6,0,0,0,1
2025-01-01 00:20:00,19.71,44.37,146.1,0,0,0,1
2025-01-01 00:25:00,19.28,40.89,152.6,0,0,0,1
2025-01-01 00:30:00,18.81,44.03,151.1,0,0,0,1
2025-01-01 00:35:00,19.13,44.34,150.9,0,0,0,1
2025-01-01 00:40:00,19.53,46.04,143.9,0,0,0,1
2025-01-01 00:45:00,19.5,44.14,150.8,0,0,0,1
2025-01-01 00:50:00,19.52,42.18,141.1,0,0,0,1
2025-01-01 00:55:00,20.33,46.12,143.2,0,0,0,1
2025-01-01 01:00:00,19.29,39.58,150.2,0,0,0,1
2025-01-01 01:05:00,19.87,36.35,135.6,0,0,0,1
2025-01-01 01:10:00,19.56,45.02,138.3,0,0,0,1
2025-01-01 01:15:00,18.58,41.68,139.1,0,0,0,1
2025-01-01 01:20:00,18.94,41.52,151.7,0,0,0,1
2025-01-01 01:25:00,18.27,45.51,146.3,0,0,0,1
2025-01-01 01:30:00,19.26,41.07,142.5,0,0,0,1
2025-01-01 01:35:00,19.1,43.34,138.6,0,0,0,1
2025-01-01 01:40:00,19.36,43.9,134.5,0,0,0,1
2025-01-01 01:45:00,18.18,43.88,130.8,0,0,0,1
2025-01-01 01:50:00,18.63,44.83,142.5,0,0,0,1
2025-01-01 01:55:00,18.21,42.6,137.9,0,0,0,1
2025-01-01 02:00:00,19.41,44.37,131.4,0,0,0,1
2025-01-01 02:05:00,18.1,42.8,126.0,0,0,0,1
2025-01-01 02:10:00,19.28,44.34,120.9,0,0,0,1
2025-01-01 02:15:00,18.25,41.07,126.3,0,0,0,1
2025-01-01 02:20:00,20.22,44.59,121.9,0,0,0,1
2025-01-01 02:25:00,19.51,42.38,134.0,0,0,0,1
2025-01-01 02:30:00,19.53,41.4,130.0,0,0,0,1
2025-01-01 02:35:00,18.59,41.03,138.5,0,0,0,1
2025-01-01 02:40:00,19.3,43.96,137.6,0,0,0,1
2025-01-01 02:45:00,19.12,44.37,141.3,0,0,0,1
2025-01-01 02:50:00,19.25,43.9,132.8,0,0,0,1
2025-01-01 02:55:00,18.69,44.74,140.6,0,0,0,1
2025-01-01 03:00:00,19.26,41.55,136.0,0,0,0,1
2025-01-01 03:05:00,18.19,44.04,142.8,0,0,0,1
2025-01-01 03:10:00,18.85,43.6,146.9,0,0,0,1
