timestamp,hours,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class
2025-01-01 00:00:00,0,11.84,45.95,167.7,0,0,0
2025-01-01 01:00:00,1,11.29,41.95,160.5,0,0,0
2025-01-01 02:00:00,2,11.08,44.7,171.0,0,0,0
2025-01-01 03:00:00,3,10.96,48.88,165.4,0,0,0
2025-01-01 04:00:00,4,11.22,47.2,165.6,0,0,0
2025-01-01 05:00:00,5,10.63,44.63,164.1,0,0,0
2025-01-01 06:00:00,6,11.34,45.88,161.6,0,0,0
2025-01-01 07:00:00,7,12.42,65.74,168.2,0,0,0
2025-01-01 08:00:00,8,13.08,39.87,166.0,1,0,0
2025-01-01 09:00:00,9,13.75,43.32,162.5,0,0,0
2025-01-01 10:00:00,10,14.37,40.01,161.8,0,0,0
2025-01-01 11:00:00,11,15.3,42.93,170.1,0,0,0
2025-01-01 12:00:00,12,15.42,40.12,171.9,0,0,0
2025-01-01 13:00:00,13,16.24,44.45,166.5,0,0,0
2025-01-01 14:00:00,14,16.78,43.92,168.7,0,0,0
2025-01-01 15:00:00,15,16.77,43.66,165.3,0,0,0
2025-01-01 16:00:00,16,16.38,40.33,167.6,0,0,0
2025-01-01 17:00:00,17,16.16,43.37,159.9,0,0,0
2025-01-01 18:00:00,18,15.82,43.44,166.8,1,0,0
2025-01-01 19:00:00,19,15.17,71.77,167.5,0,0,0
2025-01-01 20:00:00,20,14.6,43.83,163.9,0,0,0
2025-01-01 21:00:00,21,13.67,44.79,165.8,0,0,0
2025-01-01 22:00:00,22,13.35,63.84,161.1,0,0,0
2025-01-01 23:00:00,23,12.54,45.38,173.0,0,0,0
2025-01-02 00:00:00,0,12.14,44.05,168.0,0,0,0
2025-01-02 01:00:00,1,11.62,43.47,168.6,0,0,0
2025-01-02 02:00:00,2,11.57,40.81,166.1,0,0,0
2025-01-02 03:00:00,3,11.11,48.24,166.4,0,0,0
2025-01-02 04:00:00,4,10.92,43.6,173.1,0,0,0
2025-01-02 05:00:00,5,11.78,44.35,168.5,0,0,0
2025-01-02 06:00:00,6,11.88,47.09,165.8,0,0,0
2025-01-02 07:00:00,7,12.47,69.68,160.7,0,0,0
2025-01-02 08:00:00,8,13.08,42.05,174.4,1,0,0
2025-01-02 09:00:00,9,13.77,41.31,173.8,0,0,0
2025-01-02 10:00:00,10,14.91,43.81,167.5,0,0,0
2025-01-02 11:00:00,11,15.11,45.72,174.8,0,0,0
2025-01-02 12:00:00,12,16.03,47.08,161.9,0,0,0
2025-01-02 13:00:00,13,16.27,38.67,169.3,0,0,0
2025-01-02 14:00:00,14,16.33,44.87,164.2,0,0,0
2025-01-02 15:00:00,15,16.8,47.62,167.8,0,0,0
2025-01-02 16:00:00,16,16.34,41.45,169.2,0,0,0
2025-01-02 17:00:00,17,16.62,38.07,172.0,1,0,0
2025-01-02 18:00:00,18,15.62,43.73,170.6,1,0,0
2025-01-02 19:00:00,19,15.63,63.97,163.6,0,0,0
2025-01-02 20:00:00,20,14.91,45.17,170.8,0,0,0
2025-01-02 21:00:00,21,14.04,40.69,166.5,0,0,0
2025-01-02 22:00:00,22,13.34,72.08,167.8,0,0,0
2025-01-02 23:00:00,23,12.02,42.79,168.3,0,0,0
2025-01-03 00:00:00,0,12.27,45.25,172.6,0,0,0
2025-01-03 01:00:00,1,11.15,41.31,165.7,0,0,0
2025-01-03 02:00:00,2,11.08,44.5,168.3,0,0,0
2025-01-03 03:00:00,3,10.89,47.42,165.3,0,0,0
2025-01-03 04:00:00,4,10.85,39.33,169.0,0,0,0
2025-01-03 05:00:00,5,11.14,47.1,170.0,0,0,0
2025-01-03 06:00:00,6,11.68,43.28,167.7,0,0,0
2025-01-03 07:00:00,7,12.01,70.88,164.3,0,0,0
2025-01-03 08:00:00,8,12.65,43.46,166.5,1,0,0
2025-01-03 09:00:00,9,13.4,44.15,164.9,0,0,0
2025-01-03 10:00:00,10,14.46,45.77,169.3,0,0,0
2025-01-03 11:00:00,11,15.34,44.81,170.0,0,0,0
2025-01-03 12:00:00,12,15.87,45.48,174.1,0,0,0
2025-01-03 13:00:00,13,16.02,44.06,168.4,0,0,0
2025-01-03 14:00:00,14,16.5,46.67,164.6,0,0,0
2025-01-03 15:00:00,15,16.79,44.57,166.8,0,0,0
2025-01-03 16:00:00,16,16.73,41.28,165.1,0,0,0
2025-01-03 17:00:00,17,15.79,44.08,169.2,0,0,0
2025-01-03 18:00:00,18,15.61,39.82,174.1,1,0,0
2025-01-03 19:00:00,19,15.71,72.09,166.2,0,0,0
2025-01-03 20:00:00,20,14.69,43.56,174.9,0,0,0
2025-01-03 21:00:00,21,14.25,40.28,172.3,0,0,0
2025-01-03 22:00:00,22,13.32,72.48,174.4,0,0,0
2025-01-03 23:00:00,23,12.62,43.08,176.7,0,0,0
2025-01-04 00:00:00,0,12.37,39.37,167.8,0,0,0
2025-01-04 01:00:00,1,11.08,42.86,172.9,0,0,0
2025-01-04 02:00:00,2,10.96,43.34,167.6,0,0,0
2025-01-04 03:00:00,3,10.82,44.9,169.9,0,0,0
2025-01-04 04:00:00,4,11.04,41.85,172.9,0,0,0
2025-01-04 05:00:00,5,11.37,45.67,166.8,0,0,0
2025-01-04 06:00:00,6,11.78,45.08,169.0,0,0,0
2025-01-04 07:00:00,7,12.41,65.03,174.4,0,0,0
2025-01-04 08:00:00,8,13.48,40.77,171.9,1,0,0
2025-01-04 09:00:00,9,13.59,44.27,167.8,0,0,0
2025-01-04 10:00:00,10,14.36,44.17,167.1,0,0,0
2025-01-04 11:00:00,11,15.03,43.49,177.7,0,0,0
2025-01-04 12:00:00,12,16.03,43.56,170.3,0,0,0
2025-01-04 13:00:00,13,16.28,45.98,169.4,0,0,0
2025-01-04 14:00:00,14,16.8,47.44,171.3,0,0,0
2025-01-04 15:00:00,15,17.04,45.39,169.7,0,0,0
2025-01-04 16:00:00,16,16.89,45.66,172.1,0,0,0
2025-01-04 17:00:00,17,16.37,41.73,172.9,0,0,0
2025-01-04 18:00:00,18,15.4,45.3,168.0,1,0,0
2025-01-04 19:00:00,19,14.82,76.23,174.8,0,0,0
2025-01-04 20:00:00,20,15.0,44.87,170.9,0,0,0
2025-01-04 21:00:00,21,13.9,45.62,169.7,0,0,0
2025-01-04 22:00:00,22,12.62,63.54,176.0,0,0,0
2025-01-04 23:00:00,23,11.93,40.64,169.3,0,0,0
2025-01-05 00:00:00,0,11.81,40.27,169.5,0,0,0
2025-01-05 01:00:00,1,11.34,47.08,162.1,0,0,0
2025-01-05 02:00:00,2,10.83,46.4,167.9,0,0,0
2025-01-05 03:00:00,3,11.18,42.71,172.5,0,0,0
2025-01-05 04:00:00,4,11.0,45.36,169.4,0,0,0
2025-01-05 05:00:00,5,10.6,43.94,171.0,0,0,0
2025-01-05 06:00:00,6,11.43,41.18,170.7,0,0,0
2025-01-05 07:00:00,7,12.69,68.58,170.4,0,0,0
2025-01-05 08:00:00,8,12.76,44.89,166.1,1,0,0
2025-01-05 09:00:00,9,13.61,45.47,172.3,0,0,0
2025-01-05 10:00:00,10,14.08,48.57,163.2,0,0,0
2025-01-05 11:00:00,11,15.02,47.69,165.4,0,0,0
2025-01-05 12:00:00,12,16.05,41.93,169.0,0,0,0
2025-01-05 13:00:00,13,16.32,48.42,168.3,0,0,0
2025-01-05 14:00:00,14,16.19,41.91,172.5,0,0,0
2025-01-05 15:00:00,15,16.81,43.52,173.2,0,0,0
2025-01-05 16:00:00,16,16.92,43.92,169.6,0,0,0
2025-01-05 17:00:00,17,16.58,46.62,167.2,0,0,0
2025-01-05 18:00:00,18,15.79,46.34,174.3,1,0,0
2025-01-05 19:00:00,19,15.41,71.11,172.5,0,0,0
2025-01-05 20:00:00,20,14.53,45.07,173.5,0,0,0
2025-01-05 21:00:00,21,13.87,43.78,164.6,0,0,0
2025-01-05 22:00:00,22,13.23,71.94,168.5,0,0,0
2025-01-05 23:00:00,23,12.31,45.05,169.4,0,0,0
2025-01-06 00:00:00,0,11.63,43.94,165.7,0,0,0
2025-01-06 01:00:00,1,11.53,45.15,170.1,0,0,0
2025-01-06 02:00:00,2,10.96,44.54,171.7,0,0,0
2025-01-06 03:00:00,3,10.97,48.26,168.1,0,0,0
2025-01-06 04:00:00,4,11.23,42.53,170.1,0,0,0
2025-01-06 05:00:00,5,11.21,45.67,164.8,0,0,0
2025-01-06 06:00:00,6,11.62,43.13,162.3,0,0,0
2025-01-06 07:00:00,7,12.71,64.32,172.9,0,0,0
2025-01-06 08:00:00,8,13.23,42.78,168.0,1,0,0
2025-01-06 09:00:00,9,13.84,46.89,170.7,0,0,0
2025-01-06 10:00:00,10,14.37,43.67,170.3,0,0,0
2025-01-06 11:00:00,11,15.02,42.32,170.3,0,0,0
2025-01-06 12:00:00,12,16.07,42.6,169.6,0,0,0
2025-01-06 13:00:00,13,16.48,37.82,170.7,0,0,0
2025-01-06 14:00:00,14,16.69,44.6,168.8,0,0,0
2025-01-06 15:00:00,15,16.38,46.0,168.3,0,0,0
2025-01-06 16:00:00,16,16.52,47.41,165.0,0,0,0
2025-01-06 17:00:00,17,16.4,44.17,171.3,0,0,0
2025-01-06 18:00:00,18,15.94,39.84,171.6,1,0,0
2025-01-06 19:00:00,19,15.47,67.17,169.9,0,0,0
2025-01-06 20:00:00,20,14.56,46.15,169.3,0,0,0
2025-01-06 21:00:00,21,13.95,44.93,175.6,0,0,0
2025-01-06 22:00:00,22,13.07,73.11,172.8,0,0,0
2025-01-06 23:00:00,23,12.35,42.08,167.3,0,0,0
2025-01-07 00:00:00,0,11.72,41.2,167.0,0,0,0
2025-01-07 01:00:00,1,11.31,47.86,163.1,0,0,0
2025-01-07 02:00:00,2,11.24,43.5,171.5,0,0,0
2025-01-07 03:00:00,3,10.55,41.42,175.7,0,0,0
2025-01-07 04:00:00,4,10.93,41.3,164.5,0,0,0
2025-01-07 05:00:00,5,11.15,45.85,160.6,0,0,0
2025-01-07 06:00:00,6,11.69,45.27,173.7,0,0,0
2025-01-07 07:00:00,7,12.33,64.79,172.7,0,0,0
2025-01-07 08:00:00,8,13.51,43.65,169.0,1,0,0
