timestamp,hours,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class
2025-01-01 00:00:00,0,12.73,45.34,125.9,0,0,0
2025-01-01 01:00:00,1,12.09,42.38,125.6,0,0,0
2025-01-01 02:00:00,2,11.67,41.61,124.4,0,0,0
2025-01-01 03:00:00,3,12.14,41.25,126.5,0,0,0
2025-01-01 04:00:00,4,13.26,43.88,126.6,0,0,0
2025-01-01 05:00:00,5,12.35,47.98,124.1,0,0,0
2025-01-01 06:00:00,6,12.72,48.1,125.3,0,0,0
2025-01-01 07:00:00,7,13.05,69.46,127.0,0,0,0
2025-01-01 08:00:00,8,13.63,47.92,125.4,1,0,0
2025-01-01 09:00:00,9,13.88,43.28,125.7,1,0,0
2025-01-01 10:00:00,10,15.38,44.13,125.7,0,0,0
2025-01-01 11:00:00,11,15.12,44.93,127.9,0,0,0
2025-01-01 12:00:00,12,15.14,47.81,125.9,0,0,0
2025-01-01 13:00:00,13,16.77,41.56,126.3,0,0,0
2025-01-01 14:00:00,14,17.25,45.07,127.1,0,0,0
2025-01-01 15:00:00,15,16.83,41.06,128.9,1,0,0
2025-01-01 16:00:00,16,16.46,41.42,127.9,0,0,0
2025-01-01 17:00:00,17,16.81,42.5,127.0,0,0,0
2025-01-01 18:00:00,18,16.5,48.97,127.9,1,0,0
2025-01-01 19:00:00,19,15.15,67.73,127.1,0,0,0
2025-01-01 20:00:00,20,15.15,42.6,127.7,0,0,0
2025-01-01 21:00:00,21,14.61,45.86,129.6,0,0,0
2025-01-01 22:00:00,22,14.03,72.26,128.1,0,0,0
2025-01-01 23:00:00,23,12.78,43.58,126.7,0,0,0
2025-01-02 00:00:00,0,12.91,50.49,128.3,0,0,0
2025-01-02 01:00:00,1,12.17,41.58,128.6,0,0,0
2025-01-02 02:00:00,2,12.29,43.49,128.0,0,0,0
2025-01-02 03:00:00,3,11.64,41.11,127.4,0,0,0
2025-01-02 04:00:00,4,11.72,45.84,128.2,0,0,0
2025-01-02 05:00:00,5,12.38,56.17,126.2,0,0,0
2025-01-02 06:00:00,6,13.44,45.17,127.6,0,0,0
2025-01-02 07:00:00,7,13.7,70.3,128.2,0,0,0
2025-01-02 08:00:00,8,14.04,47.84,127.4,1,0,0
2025-01-02 09:00:00,9,14.53,45.97,125.4,0,0,0
