timestamp,hours,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class
2025-01-01 00:00:00,0,16.64,46.37,134.8,0,0,0
2025-01-01 01:00:00,1,16.86,39.92,129.2,0,0,0
2025-01-01 02:00:00,2,16.84,39.19,133.9,0,0,0
2025-01-01 03:00:00,3,16.74,42.78,130.5,0,0,0
2025-01-01 04:00:00,4,15.84,45.7,129.2,0,0,0
2025-01-01 05:00:00,5,17.14,44.76,130.7,0,0,0
2025-01-01 06:00:00,6,17.12,49.52,136.8,0,0,0
2025-01-01 07:00:00,7,17.62,70.58,136.2,0,0,0
2025-01-01 08:00:00,8,17.24,41.3,129.6,1,0,0
2025-01-01 09:00:00,9,19.26,39.92,128.3,0,0,0
2025-01-01 10:00:00,10,19.61,43.77,126.3,0,0,0
2025-01-01 11:00:00,11,20.11,42.04,132.5,0,0,0
2025-01-01 12:00:00,12,21.25,43.05,131.5,0,0,0
2025-01-01 13:00:00,13,21.86,42.29,127.9,0,0,0
2025-01-01 14:00:00,14,20.73,39.71,130.3,0,0,0
2025-01-01 15:00:00,15,21.46,42.72,130.3,0,0,0
2025-01-01 16:00:00,16,21.72,40.87,135.1,0,0,0
2025-01-01 17:00:00,17,21.0,39.38,124.9,0,0,0
2025-01-01 18:00:00,18,21.38,42.12,129.8,1,0,0
2025-01-01 19:00:00,19,19.57,74.5,135.2,0,0,0
2025-01-01 20:00:00,20,20.08,46.21,123.8,1,0,0
2025-01-01 21:00:00,21,18.68,40.79,132.6,0,0,0
2025-01-01 22:00:00,22,18.51,68.61,132.5,0,0,0
2025-01-01 23:00:00,23,18.13,45.39,132.4,0,0,0
2025-01-02 00:00:00,0,16.98,40.64,126.1,0,0,0
2025-01-02 01:00:00,1,16.28,41.68,136.4,0,0,0
2025-01-02 02:00:00,2,16.72,42.88,129.6,0,0,0
2025-01-02 03:00:00,3,16.96,41.33,134.9,0,0,0
2025-01-02 04:00:00,4,16.22,44.1,132.4,0,0,0
2025-01-02 05:00:00,5,16.17,41.67,135.1,0,0,0
2025-01-02 06:00:00,6,17.54,37.17,130.9,0,0,0
2025-01-02 07:00:00,7,18.22,62.51,132.5,0,0,0
2025-01-02 08:00:00,8,18.79,38.73,137.5,1,0,0
2025-01-02 09:00:00,9,19.2,44.55,126.0,0,0,0
2025-01-02 10:00:00,10,19.12,43.08,133.5,0,0,0
2025-01-02 11:00:00,11,19.57,42.99,138.3,0,0,0
2025-01-02 12:00:00,12,21.16,41.16,136.8,0,0,0
2025-01-02 13:00:00,13,22.02,43.98,129.8,0,0,0
2025-01-02 14:00:00,14,20.78,40.41,131.4,0,0,0
2025-01-02 15:00:00,15,21.97,42.17,138.2,0,0,0
2025-01-02 16:00:00,16,21.11,42.28,135.6,0,0,0
2025-01-02 17:00:00,17,21.06,41.75,128.7,0,0,0
2025-01-02 18:00:00,18,20.81,38.42,135.3,1,0,0
2025-01-02 19:00:00,19,19.69,61.25,134.8,0,0,0
2025-01-02 20:00:00,20,19.46,46.15,130.4,0,0,0
2025-01-02 21:00:00,21,18.87,45.35,135.3,0,0,0
2025-01-02 22:00:00,22,17.77,67.55,136.2,0,0,0
2025-01-02 23:00:00,23,18.14,39.47,133.8,0,0,0
2025-01-03 00:00:00,0,17.9,40.23,132.0,0,0,0
2025-01-03 01:00:00,1,16.77,43.73,137.9,0,0,0
2025-01-03 02:00:00,2,16.78,42.55,128.4,0,0,0
2025-01-03 03:00:00,3,15.5,41.44,140.2,0,0,0
