timestamp,hours,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class
2025-01-01 00:00:00,0,12.69,31.68,162.4,0,0,0
2025-01-01 01:00:00,1,12.34,29.92,157.5,0,0,0
2025-01-01 02:00:00,2,12.12,28.37,165.7,0,0,0
2025-01-01 03:00:00,3,12.35,29.31,161.1,0,0,0
2025-01-01 04:00:00,4,12.48,30.33,161.6,0,0,0
2025-01-01 05:00:00,5,13.53,30.09,164.1,0,0,0
2025-01-01 06:00:00,6,13.95,29.58,160.7,0,0,0
2025-01-01 07:00:00,7,14.84,59.48,160.7,0,0,0
2025-01-01 08:00:00,8,15.55,28.29,161.1,1,0,0
2025-01-01 09:00:00,9,16.2,27.83,164.4,0,0,0
2025-01-01 10:00:00,10,15.51,23.91,163.5,0,0,0
2025-01-01 11:00:00,11,17.15,30.22,163.2,0,0,0
2025-01-01 12:00:00,12,17.48,26.88,161.3,0,0,0
2025-01-01 13:00:00,13,17.94,29.41,158.1,0,0,0
2025-01-01 14:00:00,14,18.88,30.11,163.8,0,0,0
2025-01-01 15:00:00,15,17.18,28.3,164.5,0,0,0
2025-01-01 16:00:00,16,18.46,26.39,160.7,0,0,0
2025-01-01 17:00:00,17,19.29,30.04,162.4,0,0,0
2025-01-01 18:00:00,18,17.93,30.07,162.1,1,0,0
2025-01-01 19:00:00,19,16.33,53.7,163.9,0,0,0
2025-01-01 20:00:00,20,16.85,26.8,164.4,0,0,0
2025-01-01 21:00:00,21,15.68,28.25,163.4,0,0,0
2025-01-01 22:00:00,22,13.61,58.53,161.9,0,0,0
2025-01-01 23:00:00,23,13.75,30.08,161.2,0,0,0
2025-01-02 00:00:00,0,14.42,29.85,166.3,0,0,0
2025-01-02 01:00:00,1,13.42,26.68,161.4,0,0,0
2025-01-02 02:00:00,2,13.79,26.23,164.0,0,0,0
2025-01-02 03:00:00,3,13.13,30.97,162.3,0,0,0
2025-01-02 04:00:00,4,13.62,26.48,165.4,0,0,0
2025-01-02 05:00:00,5,13.67,31.53,164.2,0,0,0
2025-01-02 06:00:00,6,14.09,27.21,163.4,0,0,0
2025-01-02 07:00:00,7,13.96,51.58,167.0,0,0,0
2025-01-02 08:00:00,8,14.11,30.98,167.0,1,0,0
2025-01-02 09:00:00,9,15.97,29.3,165.4,0,0,0
2025-01-02 10:00:00,10,15.99,25.87,162.8,0,0,0
2025-01-02 11:00:00,11,16.13,29.51,163.8,0,0,0
2025-01-02 12:00:00,12,15.94,28.02,166.6,0,0,0
2025-01-02 13:00:00,13,18.21,28.89,163.6,1,0,0
2025-01-02 14:00:00,14,18.3,26.81,165.6,0,0,0
2025-01-02 15:00:00,15,18.55,29.35,165.6,1,0,0
2025-01-02 16:00:00,16,18.13,29.74,165.0,0,0,0
2025-01-02 17:00:00,17,17.92,31.17,166.0,0,0,0
2025-01-02 18:00:00,18,17.53,26.58,163.2,1,0,0
2025-01-02 19:00:00,19,17.18,52.55,166.9,0,0,0
2025-01-02 20:00:00,20,16.31,25.41,166.1,0,0,0
2025-01-02 21:00:00,21,15.39,29.81,164.6,0,0,0
2025-01-02 22:00:00,22,14.48,50.12,167.2,0,0,0
2025-01-02 23:00:00,23,14.22,30.23,165.3,0,0,0
2025-01-03 00:00:00,0,13.1,29.97,166.1,0,0,0
2025-01-03 01:00:00,1,13.7,27.91,166.6,0,0,0
2025-01-03 02:00:00,2,12.91,28.84,165.8,0,0,0
2025-01-03 03:00:00,3,12.88,27.14,167.0,0,0,0
2025-01-03 04:00:00,4,13.18,30.69,164.6,0,0,0
2025-01-03 05:00:00,5,13.3,27.2,163.0,0,0,0
2025-01-03 06:00:00,6,13.43,29.32,164.6,0,0,0
2025-01-03 07:00:00,7,14.16,53.42,165.0,0,0,0
2025-01-03 08:00:00,8,14.58,28.88,164.8,1,0,0
2025-01-03 09:00:00,9,16.63,34.17,164.9,0,0,0
2025-01-03 10:00:00,10,17.29,27.72,165.2,0,0,0
2025-01-03 11:00:00,11,16.76,28.33,164.4,0,0,0
2025-01-03 12:00:00,12,17.92,27.25,167.0,0,0,0
2025-01-03 13:00:00,13,17.72,29.21,164.3,0,0,0
2025-01-03 14:00:00,14,16.39,24.72,169.8,0,0,0
2025-01-03 15:00:00,15,18.52,29.86,165.5,0,0,0
2025-01-03 16:00:00,16,18.01,29.64,166.3,0,0,0
2025-01-03 17:00:00,17,18.18,28.86,165.1,0,0,0
2025-01-03 18:00:00,18,17.12,31.05,166.1,1,0,0
2025-01-03 19:00:00,19,16.72,55.79,167.7,0,0,0
2025-01-03 20:00:00,20,16.21,24.81,167.0,0,0,0
2025-01-03 21:00:00,21,15.14,27.77,171.7,0,0,0
2025-01-03 22:00:00,22,14.48,54.75,167.4,0,0,0
2025-01-03 23:00:00,23,14.65,29.0,167.5,0,0,0
2025-01-04 00:00:00,0,13.17,31.35,167.2,0,0,0
2025-01-04 01:00:00,1,13.66,29.7,163.9,0,0,0
2025-01-04 02:00:00,2,12.41,30.27,165.0,0,0,0
2025-01-04 03:00:00,3,13.34,30.52,164.1,0,0,0
2025-01-04 04:00:00,4,13.27,29.38,164.6,0,0,0
2025-01-04 05:00:00,5,13.4,28.69,168.7,0,0,0
2025-01-04 06:00:00,6,13.68,28.43,166.6,0,0,0
2025-01-04 07:00:00,7,13.92,56.86,168.0,0,0,0
2025-01-04 08:00:00,8,14.74,30.68,167.1,1,0,0
2025-01-04 09:00:00,9,15.54,34.32,167.1,1,0,0
2025-01-04 10:00:00,10,16.65,31.02,169.3,0,0,0
2025-01-04 11:00:00,11,17.01,27.51,166.8,0,0,0
2025-01-04 12:00:00,12,17.67,31.11,166.5,0,0,0
2025-01-04 13:00:00,13,17.34,28.29,163.4,0,0,0
2025-01-04 14:00:00,14,17.43,26.91,166.5,0,0,0
2025-01-04 15:00:00,15,17.87,27.95,169.4,0,0,0
2025-01-04 16:00:00,16,18.05,28.58,164.8,0,0,0
2025-01-04 17:00:00,17,18.22,30.67,166.5,0,0,0
2025-01-04 18:00:00,18,17.18,28.64,168.7,1,0,0
2025-01-04 19:00:00,19,17.18,57.52,166.9,0,0,0
2025-01-04 20:00:00,20,15.96,33.86,168.0,0,0,0
2025-01-04 21:00:00,21,15.49,27.0,163.2,0,0,0
2025-01-04 22:00:00,22,15.38,50.89,167.3,0,0,0
2025-01-04 23:00:00,23,15.51,25.56,164.0,0,0,0
2025-01-05 00:00:00,0,14.91,26.64,170.0,0,0,0
2025-01-05 01:00:00,1,12.94,32.3,166.3,0,0,0
2025-01-05 02:00:00,2,12.94,27.83,168.2,0,0,0
2025-01-05 03:00:00,3,13.06,28.13,168.5,0,0,0
2025-01-05 04:00:00,4,13.44,31.09,167.2,0,0,0
2025-01-05 05:00:00,5,12.55,30.84,164.4,0,0,0
2025-01-05 06:00:00,6,13.69,33.99,169.2,0,0,0
2025-01-05 07:00:00,7,13.83,53.19,165.2,0,0,0
2025-01-05 08:00:00,8,14.55,28.38,166.0,1,0,0
2025-01-05 09:00:00,9,16.73,31.01,166.7,1,0,0
2025-01-05 10:00:00,10,17.11,31.44,166.7,0,0,0
2025-01-05 11:00:00,11,16.81,26.93,167.2,0,0,0
2025-01-05 12:00:00,12,17.74,32.67,170.5,0,0,0
2025-01-05 13:00:00,13,17.43,27.88,166.2,0,0,0
2025-01-05 14:00:00,14,18.39,27.01,165.4,0,0,0
2025-01-05 15:00:00,15,19.25,26.76,166.1,0,0,0
2025-01-05 16:00:00,16,18.23,27.93,169.6,0,0,0
2025-01-05 17:00:00,17,17.94,26.41,167.9,0,0,0
2025-01-05 18:00:00,18,17.27,29.18,162.8,1,0,0
2025-01-05 19:00:00,19,16.8,50.68,164.4,0,0,0
2025-01-05 20:00:00,20,16.16,29.85,167.6,0,0,0
2025-01-05 21:00:00,21,15.94,27.56,167.9,0,0,0
2025-01-05 22:00:00,22,15.03,57.65,166.2,0,0,0
2025-01-05 23:00:00,23,14.45,31.37,164.0,0,0,0
2025-01-06 00:00:00,0,14.15,28.19,166.5,0,0,0
2025-01-06 01:00:00,1,13.41,30.3,167.6,0,0,0
2025-01-06 02:00:00,2,12.79,26.6,165.8,0,0,0
2025-01-06 03:00:00,3,13.48,28.67,165.7,0,0,0
2025-01-06 04:00:00,4,12.14,27.27,165.4,0,0,0
2025-01-06 05:00:00,5,13.09,30.19,167.4,0,0,0
2025-01-06 06:00:00,6,13.78,27.22,168.4,0,0,0
2025-01-06 07:00:00,7,14.07,53.1,171.3,0,0,0
2025-01-06 08:00:00,8,15.05,26.05,165.1,1,0,0
2025-01-06 09:00:00,9,15.58,26.12,167.8,0,0,0
2025-01-06 10:00:00,10,15.94,28.19,168.9,0,0,0
2025-01-06 11:00:00,11,16.62,29.56,166.7,0,0,0
2025-01-06 12:00:00,12,17.56,28.55,168.6,0,0,0
2025-01-06 13:00:00,13,18.54,33.87,167.1,0,0,0
2025-01-06 14:00:00,14,19.08,25.17,165.0,0,0,0
2025-01-06 15:00:00,15,18.54,26.31,166.7,0,0,0
2025-01-06 16:00:00,16,16.75,27.38,164.0,0,0,0
2025-01-06 17:00:00,17,18.18,30.42,168.6,0,0,0
2025-01-06 18:00:00,18,17.4,27.25,166.5,1,0,0
2025-01-06 19:00:00,19,16.52,54.42,166.2,0,0,0
2025-01-06 20:00:00,20,16.88,23.95,169.6,0,0,0
2025-01-06 21:00:00,21,15.63,25.66,166.3,0,0,0
2025-01-06 22:00:00,22,14.55,57.28,168.7,0,0,0
2025-01-06 23:00:00,23,14.52,30.15,163.7,0,0,0
2025-01-07 00:00:00,0,13.95,28.55,167.3,0,0,0
2025-01-07 01:00:00,1,13.29,26.23,165.8,0,0,0
2025-01-07 02:00:00,2,14.16,32.31,165.2,0,0,0
2025-01-07 03:00:00,3,12.72,27.15,166.6,0,0,0
2025-01-07 04:00:00,4,12.81,29.39,167.8,0,0,0
2025-01-07 05:00:00,5,12.91,27.5,164.6,0,0,0
2025-01-07 06:00:00,6,12.88,32.14,167.0,0,0,0
2025-01-07 07:00:00,7,15.26,51.77,165.8,0,0,0
2025-01-07 08:00:00,8,15.63,29.28,166.9,1,0,0
2025-01-07 09:00:00,9,15.11,28.13,163.5,0,0,0
2025-01-07 10:00:00,10,17.08,27.82,164.9,0,0,0
2025-01-07 11:00:00,11,16.98,24.21,165.0,0,0,0
2025-01-07 12:00:00,12,17.27,27.81,161.3,0,0,0
2025-01-07 13:00:00,13,17.48,27.41,166.1,0,0,0
2025-01-07 14:00:00,14,18.4,29.7,165.4,0,0,0
2025-01-07 15:00:00,15,18.6,32.34,166.3,0,0,0
2025-01-07 16:00:00,16,17.54,27.55,165.1,0,0,0
2025-01-07 17:00:00,17,18.63,28.27,165.8,0,0,0
2025-01-07 18:00:00,18,17.24,29.2,166.7,1,0,0
2025-01-07 19:00:00,19,16.73,52.58,163.7,0,0,0
2025-01-07 20:00:00,20,16.17,26.77,164.0,0,0,0
2025-01-07 21:00:00,21,16.46,30.36,166.8,0,0,0
2025-01-07 22:00:00,22,14.95,57.06,165.5,0,0,0
2025-01-07 23:00:00,23,13.43,28.84,159.2,0,0,0
2025-01-08 00:00:00,0,14.28,25.59,166.1,0,0,0
2025-01-08 01:00:00,1,13.28,27.04,159.2,0,0,0
2025-01-08 02:00:00,2,13.14,30.22,165.2,0,0,0
2025-01-08 03:00:00,3,14.02,29.62,164.9,0,0,0
2025-01-08 04:00:00,4,13.02,29.87,166.3,0,0,0
2025-01-08 05:00:00,5,12.87,30.59,163.7,0,0,0
2025-01-08 06:00:00,6,13.0,28.13,163.7,0,0,0
2025-01-08 07:00:00,7,14.26,55.91,164.9,0,0,0
2025-01-08 08:00:00,8,15.48,31.26,165.0,1,0,0
2025-01-08 09:00:00,9,15.46,24.03,164.3,0,0,0
2025-01-08 10:00:00,10,16.41,28.96,162.2,0,0,0
2025-01-08 11:00:00,11,17.31,29.01,162.8,0,0,0
2025-01-08 12:00:00,12,17.86,29.19,165.9,0,0,0
2025-01-08 13:00:00,13,17.71,29.97,162.3,0,0,0
2025-01-08 14:00:00,14,18.79,31.35,163.2,0,0,0
2025-01-08 15:00:00,15,18.38,29.33,167.3,0,0,0
2025-01-08 16:00:00,16,18.62,31.82,163.5,0,0,0
2025-01-08 17:00:00,17,19.52,30.7,163.0,0,0,0
2025-01-08 18:00:00,18,17.35,30.78,164.6,1,0,0
2025-01-08 19:00:00,19,16.84,59.17,163.7,0,0,0
2025-01-08 20:00:00,20,17.14,31.26,165.0,0,0,0
2025-01-08 21:00:00,21,15.42,29.39,164.6,0,0,0
2025-01-08 22:00:00,22,15.59,57.66,164.3,0,0,0
2025-01-08 23:00:00,23,14.48,29.27,162.2,0,0,0
2025-01-09 00:00:00,0,14.02,30.03,166.7,0,0,0
2025-01-09 01:00:00,1,13.38,28.55,166.1,0,0,0
2025-01-09 02:00:00,2,12.85,31.79,162.3,0,0,0
2025-01-09 03:00:00,3,12.07,29.15,161.6,0,0,0
2025-01-09 04:00:00,4,12.77,27.41,163.0,0,0,0
2025-01-09 05:00:00,5,12.76,29.81,162.0,0,0,0
2025-01-09 06:00:00,6,14.75,29.16,163.4,0,0,0
2025-01-09 07:00:00,7,15.74,52.43,163.5,0,0,0
2025-01-09 08:00:00,8,15.57,32.61,162.4,1,0,0
2025-01-09 09:00:00,9,16.12,27.75,163.1,0,0,0
2025-01-09 10:00:00,10,15.63,30.6,162.9,0,0,0
2025-01-09 11:00:00,11,17.58,28.65,164.2,0,0,0
2025-01-09 12:00:00,12,17.8,28.38,162.9,0,0,0
2025-01-09 13:00:00,13,18.93,28.22,162.4,0,0,0
2025-01-09 14:00:00,14,17.84,31.53,160.4,0,0,0
2025-01-09 15:00:00,15,18.18,31.59,160.9,0,0,0
2025-01-09 16:00:00,16,18.39,27.92,162.3,0,0,0
2025-01-09 17:00:00,17,17.43,31.44,163.4,0,0,0
2025-01-09 18:00:00,18,17.97,29.94,161.4,1,0,0
2025-01-09 19:00:00,19,16.5,52.24,164.0,0,0,0
2025-01-09 20:00:00,20,15.3,25.65,161.4,0,0,0
2025-01-09 21:00:00,21,15.83,30.19,161.0,0,0,0
2025-01-09 22:00:00,22,14.22,51.2,163.8,0,0,0
2025-01-09 23:00:00,23,13.69,31.66,160.1,0,0,0
2025-01-10 00:00:00,0,13.62,31.61,161.5,0,0,0
2025-01-10 01:00:00,1,13.94,30.56,162.3,0,0,0
2025-01-10 02:00:00,2,12.31,27.79,160.9,0,0,0
2025-01-10 03:00:00,3,13.13,31.51,160.1,0,0,0
2025-01-10 04:00:00,4,13.79,27.81,163.2,0,0,0
2025-01-10 05:00:00,5,14.68,25.46,164.7,0,0,0
2025-01-10 06:00:00,6,14.19,29.61,160.2,0,0,0
2025-01-10 07:00:00,7,15.58,50.95,161.3,0,0,0
2025-01-10 08:00:00,8,15.09,29.57,161.5,1,0,0
2025-01-10 09:00:00,9,15.53,28.25,161.9,0,0,0
2025-01-10 10:00:00,10,15.2,29.43,163.3,0,0,0
2025-01-10 11:00:00,11,16.65,28.4,161.3,0,0,0
2025-01-10 12:00:00,12,17.0,28.28,161.9,0,0,0
2025-01-10 13:00:00,13,17.23,28.86,161.6,0,0,0
2025-01-10 14:00:00,14,18.08,27.6,161.0,0,0,0
2025-01-10 15:00:00,15,17.36,32.8,160.6,0,0,0
2025-01-10 16:00:00,16,17.54,28.75,163.9,1,0,0
2025-01-10 17:00:00,17,18.61,26.94,161.8,0,0,0
2025-01-10 18:00:00,18,16.97,28.38,159.5,1,0,0
2025-01-10 19:00:00,19,16.53,52.56,161.4,0,0,0
