timestamp,hours,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class
2025-01-01 00:00:00,0,15.98,35.36,141.4,0,0,0
2025-01-01 01:00:00,1,14.8,40.03,141.2,0,0,0
2025-01-01 02:00:00,2,15.36,35.88,139.2,0,0,0
2025-01-01 03:00:00,3,15.42,37.33,137.5,0,0,0
2025-01-01 04:00:00,4,15.29,38.76,141.8,0,0,0
2025-01-01 05:00:00,5,15.05,40.66,137.9,0,0,0
2025-01-01 06:00:00,6,15.84,39.15,140.5,0,0,0
2025-01-01 07:00:00,7,15.9,60.84,138.9,0,0,0
2025-01-01 08:00:00,8,16.34,37.59,142.7,1,0,0
2025-01-01 09:00:00,9,16.25,41.62,141.0,0,0,0
2025-01-01 10:00:00,10,16.89,35.61,142.4,0,0,0
2025-01-01 11:00:00,11,17.62,38.45,141.2,0,0,0
2025-01-01 12:00:00,12,17.79,37.96,140.6,0,0,0
2025-01-01 13:00:00,13,17.76,39.19,140.7,0,0,0
2025-01-01 14:00:00,14,17.81,38.97,141.7,0,0,0
2025-01-01 15:00:00,15,18.43,39.03,144.8,0,0,0
2025-01-01 16:00:00,16,17.62,36.11,141.5,0,0,0
2025-01-01 17:00:00,17,17.92,39.92,141.0,0,0,0
2025-01-01 18:00:00,18,17.72,39.79,142.9,1,0,0
2025-01-01 19:00:00,19,16.94,58.84,143.6,0,0,0
2025-01-01 20:00:00,20,16.6,37.71,142.5,0,0,0
2025-01-01 21:00:00,21,16.74,38.67,139.4,1,0,0
2025-01-01 22:00:00,22,16.3,62.05,138.7,0,0,0
2025-01-01 23:00:00,23,15.64,38.37,142.2,0,0,0
2025-01-02 00:00:00,0,15.7,41.3,145.1,0,0,0
2025-01-02 01:00:00,1,15.87,39.65,142.8,0,0,0
2025-01-02 02:00:00,2,15.15,38.39,141.7,0,0,0
2025-01-02 03:00:00,3,14.98,40.26,144.9,0,0,0
2025-01-02 04:00:00,4,15.57,36.63,139.0,0,0,0
2025-01-02 05:00:00,5,15.06,37.22,138.7,0,0,0
2025-01-02 06:00:00,6,15.75,37.22,141.9,0,0,0
2025-01-02 07:00:00,7,15.51,66.68,142.6,0,0,0
2025-01-02 08:00:00,8,16.42,39.74,142.0,1,0,0
2025-01-02 09:00:00,9,16.26,37.15,145.0,0,0,0
2025-01-02 10:00:00,10,16.91,39.44,144.4,0,0,0
2025-01-02 11:00:00,11,17.64,38.43,144.0,0,0,0
2025-01-02 12:00:00,12,17.76,36.43,143.1,0,0,0
2025-01-02 13:00:00,13,17.91,36.89,139.6,0,0,0
2025-01-02 14:00:00,14,18.68,43.71,148.5,0,0,0
2025-01-02 15:00:00,15,17.84,38.46,143.4,0,0,0
2025-01-02 16:00:00,16,17.61,39.76,142.9,0,0,0
2025-01-02 17:00:00,17,17.64,37.63,142.6,0,0,0
2025-01-02 18:00:00,18,17.69,36.81,144.3,1,0,0
2025-01-02 19:00:00,19,16.17,60.57,146.0,0,0,0
2025-01-02 20:00:00,20,17.19,39.66,138.6,0,0,0
2025-01-02 21:00:00,21,16.44,38.09,146.1,0,0,0
2025-01-02 22:00:00,22,16.16,67.07,140.0,0,0,0
2025-01-02 23:00:00,23,15.49,41.75,138.3,0,0,0
2025-01-03 00:00:00,0,15.68,36.38,143.4,0,0,0
2025-01-03 01:00:00,1,15.57,38.78,142.9,0,0,0
2025-01-03 02:00:00,2,14.7,37.97,144.3,0,0,0
2025-01-03 03:00:00,3,15.11,41.22,141.9,0,0,0
2025-01-03 04:00:00,4,15.35,41.37,148.4,0,0,0
2025-01-03 05:00:00,5,15.24,37.04,143.0,0,0,0
2025-01-03 06:00:00,6,15.01,38.66,144.8,0,0,0
2025-01-03 07:00:00,7,15.44,64.1,145.6,0,0,0
2025-01-03 08:00:00,8,16.35,35.57,141.1,1,0,0
2025-01-03 09:00:00,9,16.8,38.0,149.2,0,0,0
2025-01-03 10:00:00,10,16.78,38.86,144.9,0,0,0
2025-01-03 11:00:00,11,16.65,36.66,142.7,0,0,0
2025-01-03 12:00:00,12,18.07,36.05,146.0,0,0,0
2025-01-03 13:00:00,13,17.71,42.29,144.8,0,0,0
2025-01-03 14:00:00,14,17.83,40.82,147.0,0,0,0
2025-01-03 15:00:00,15,18.26,37.14,146.4,0,0,0
2025-01-03 16:00:00,16,18.22,36.77,139.7,0,0,0
2025-01-03 17:00:00,17,17.74,38.16,141.1,0,0,0
2025-01-03 18:00:00,18,17.36,39.4,144.0,1,0,0
2025-01-03 19:00:00,19,17.41,61.71,144.3,0,0,0
2025-01-03 20:00:00,20,16.61,38.63,146.0,0,0,0
2025-01-03 21:00:00,21,16.9,38.23,140.8,0,0,0
2025-01-03 22:00:00,22,16.79,61.38,144.6,0,0,0
2025-01-03 23:00:00,23,15.74,37.65,148.3,0,0,0
2025-01-04 00:00:00,0,15.61,34.77,142.8,0,0,0
2025-01-04 01:00:00,1,14.52,39.36,145.4,0,0,0
2025-01-04 02:00:00,2,15.26,41.67,146.7,0,0,0
2025-01-04 03:00:00,3,15.14,39.67,146.0,0,0,0
2025-01-04 04:00:00,4,15.83,37.01,142.6,0,0,0
2025-01-04 05:00:00,5,15.19,40.99,148.3,0,0,0
2025-01-04 06:00:00,6,15.34,37.96,144.5,0,0,0
2025-01-04 07:00:00,7,15.93,61.93,140.6,0,0,0
2025-01-04 08:00:00,8,16.55,38.58,145.2,1,0,0
2025-01-04 09:00:00,9,16.54,36.99,146.1,0,0,0
2025-01-04 10:00:00,10,16.6,39.74,146.5,0,0,0
2025-01-04 11:00:00,11,17.44,38.8,148.2,0,0,0
2025-01-04 12:00:00,12,17.17,38.08,149.1,0,0,0
2025-01-04 13:00:00,13,17.18,35.75,142.8,0,0,0
2025-01-04 14:00:00,14,17.83,37.95,145.6,0,0,0
2025-01-04 15:00:00,15,17.55,36.72,143.4,0,0,0
2025-01-04 16:00:00,16,18.04,36.79,144.9,0,0,0
2025-01-04 17:00:00,17,17.14,40.52,147.7,0,0,0
2025-01-04 18:00:00,18,17.09,39.44,143.1,1,0,0
2025-01-04 19:00:00,19,17.02,63.28,145.5,0,0,0
2025-01-04 20:00:00,20,16.32,38.42,146.2,0,0,0
2025-01-04 21:00:00,21,16.39,37.41,143.8,0,0,0
2025-01-04 22:00:00,22,16.14,58.57,146.3,0,0,0
2025-01-04 23:00:00,23,15.5,38.97,144.1,0,0,0
2025-01-05 00:00:00,0,15.93,39.02,141.8,0,0,0
2025-01-05 01:00:00,1,15.16,38.86,143.3,0,0,0
2025-01-05 02:00:00,2,14.36,39.56,144.1,0,0,0
2025-01-05 03:00:00,3,14.87,39.43,145.9,0,0,0
2025-01-05 04:00:00,4,15.38,36.85,147.3,0,0,0
2025-01-05 05:00:00,5,15.48,37.09,140.4,0,0,0
2025-01-05 06:00:00,6,15.51,40.52,146.9,0,0,0
2025-01-05 07:00:00,7,15.94,62.91,142.1,0,0,0
2025-01-05 08:00:00,8,16.3,39.95,145.0,1,0,0
2025-01-05 09:00:00,9,16.66,40.6,147.0,0,0,0
2025-01-05 10:00:00,10,17.39,39.16,145.0,0,0,0
2025-01-05 11:00:00,11,17.54,40.34,142.3,0,0,0
2025-01-05 12:00:00,12,16.92,42.58,144.1,0,0,0
2025-01-05 13:00:00,13,17.85,35.26,142.2,0,0,0
2025-01-05 14:00:00,14,17.67,35.45,148.9,0,0,0
2025-01-05 15:00:00,15,18.68,38.36,142.9,0,0,0
2025-01-05 16:00:00,16,17.41,38.38,144.4,0,0,0
2025-01-05 17:00:00,17,17.44,38.56,139.9,0,0,0
2025-01-05 18:00:00,18,18.22,36.89,145.1,1,0,0
2025-01-05 19:00:00,19,16.67,65.7,143.1,0,0,0
2025-01-05 20:00:00,20,17.14,39.89,146.0,0,0,0
2025-01-05 21:00:00,21,16.48,37.35,146.9,0,0,0
2025-01-05 22:00:00,22,15.6,69.36,148.5,0,0,0
2025-01-05 23:00:00,23,15.36,35.35,144.2,0,0,0
2025-01-06 00:00:00,0,15.35,41.24,146.0,0,0,0
2025-01-06 01:00:00,1,15.45,36.1,145.3,0,0,0
2025-01-06 02:00:00,2,15.2,34.9,146.5,0,0,0
2025-01-06 03:00:00,3,14.87,38.93,144.2,0,0,0
2025-01-06 04:00:00,4,15.53,40.17,147.0,0,0,0
2025-01-06 05:00:00,5,14.76,36.95,143.9,0,0,0
2025-01-06 06:00:00,6,15.65,39.24,145.8,0,0,0
2025-01-06 07:00:00,7,15.17,68.53,146.0,0,0,0
2025-01-06 08:00:00,8,16.41,37.45,142.8,1,0,0
2025-01-06 09:00:00,9,16.69,39.4,146.3,0,0,0
2025-01-06 10:00:00,10,16.8,38.1,138.4,0,0,0
2025-01-06 11:00:00,11,17.32,38.8,146.9,0,0,0
2025-01-06 12:00:00,12,17.92,39.51,145.1,0,0,0
2025-01-06 13:00:00,13,17.9,39.94,142.6,0,0,0
2025-01-06 14:00:00,14,18.1,37.64,143.0,0,0,0
2025-01-06 15:00:00,15,17.53,37.13,145.1,0,0,0
2025-01-06 16:00:00,16,18.27,38.48,143.9,0,0,0
2025-01-06 17:00:00,17,18.1,38.87,145.4,0,0,0
2025-01-06 18:00:00,18,17.98,37.72,142.5,1,0,0
2025-01-06 19:00:00,19,17.01,60.1,143.0,0,0,0
2025-01-06 20:00:00,20,17.05,38.84,141.9,0,0,0
2025-01-06 21:00:00,21,17.03,41.41,137.3,0,0,0
2025-01-06 22:00:00,22,16.31,65.52,143.3,0,0,0
2025-01-06 23:00:00,23,16.06,39.39,142.0,0,0,0
2025-01-07 00:00:00,0,15.77,39.75,143.8,0,0,0
2025-01-07 01:00:00,1,15.3,39.53,147.3,0,0,0
2025-01-07 02:00:00,2,14.67,37.58,143.6,0,0,0
2025-01-07 03:00:00,3,15.17,37.25,141.8,0,0,0
2025-01-07 04:00:00,4,15.42,42.65,141.1,0,0,0
2025-01-07 05:00:00,5,14.76,35.53,144.8,0,0,0
2025-01-07 06:00:00,6,14.72,34.79,142.4,0,0,0
2025-01-07 07:00:00,7,15.45,62.39,147.5,0,0,0
2025-01-07 08:00:00,8,15.59,37.94,145.6,1,0,0
2025-01-07 09:00:00,9,16.99,37.76,144.4,0,0,0
2025-01-07 10:00:00,10,17.49,39.99,142.3,0,0,0
2025-01-07 11:00:00,11,16.84,40.59,144.6,0,0,0
2025-01-07 12:00:00,12,18.05,38.68,137.2,0,0,0
2025-01-07 13:00:00,13,17.95,41.6,145.8,0,0,0
2025-01-07 14:00:00,14,18.19,38.0,142.0,0,0,0
2025-01-07 15:00:00,15,18.36,37.09,145.0,0,0,0
2025-01-07 16:00:00,16,17.73,37.7,140.0,0,0,0
2025-01-07 17:00:00,17,17.41,38.25,148.5,0,0,0
2025-01-07 18:00:00,18,17.3,38.59,145.6,1,0,0
2025-01-07 19:00:00,19,17.28,63.89,143.0,0,0,0
2025-01-07 20:00:00,20,17.07,36.34,144.2,0,0,0
2025-01-07 21:00:00,21,16.73,38.61,143.8,0,0,0
2025-01-07 22:00:00,22,15.78,64.76,146.6,0,0,0
2025-01-07 23:00:00,23,15.78,38.9,139.1,1,0,0
2025-01-08 00:00:00,0,15.64,39.48,140.9,0,0,0
2025-01-08 01:00:00,1,15.55,36.59,143.3,0,0,0
2025-01-08 02:00:00,2,14.82,37.97,140.8,0,0,0
2025-01-08 03:00:00,3,15.31,35.57,146.3,0,0,0
2025-01-08 04:00:00,4,15.12,33.38,145.3,0,0,0
2025-01-08 05:00:00,5,15.34,34.29,141.1,0,0,0
2025-01-08 06:00:00,6,15.46,39.09,140.7,0,0,0
2025-01-08 07:00:00,7,16.16,70.27,147.1,0,0,0
2025-01-08 08:00:00,8,15.95,39.96,145.1,1,0,0
2025-01-08 09:00:00,9,16.52,36.47,142.3,0,0,0
2025-01-08 10:00:00,10,17.24,37.19,142.2,0,0,0
2025-01-08 11:00:00,11,17.57,41.6,139.4,0,0,0
2025-01-08 12:00:00,12,18.47,41.21,138.4,0,0,0
2025-01-08 13:00:00,13,17.84,41.38,140.9,0,0,0
2025-01-08 14:00:00,14,18.24,37.31,136.5,0,0,0
2025-01-08 15:00:00,15,17.79,37.42,146.0,0,0,0
2025-01-08 16:00:00,16,18.12,40.79,139.6,0,0,0
2025-01-08 17:00:00,17,17.99,39.37,141.8,0,0,0
2025-01-08 18:00:00,18,17.66,38.68,137.6,1,0,0
2025-01-08 19:00:00,19,17.42,62.87,136.7,0,0,0
2025-01-08 20:00:00,20,16.9,39.59,140.4,0,0,0
