timestamp,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class,user_id
2025-01-01 00:00:00,19.64,39.0,164.5,0,0,0,51
2025-01-01 00:05:00,19.51,42.37,158.7,0,0,0,51
2025-01-01 00:10:00,19.04,39.89,157.8,0,0,0,51
2025-01-01 00:15:00,19.05,41.07,163.8,0,0,0,51
2025-01-01 00:20:00,19.01,41.36,161.9,0,0,0,51
2025-01-01 00:25:00,18.44,42.67,170.4,0,0,0,51
2025-01-01 00:30:00,19.38,44.13,171.9,0,0,0,51
2025-01-01 00:35:00,18.38,39.85,171.9,0,0,0,51
2025-01-01 00:40:00,18.02,39.92,170.4,0,0,0,51
2025-01-01 00:45:00,18.81,39.42,178.8,0,0,0,51
2025-01-01 00:50:00,18.33,41.42,159.7,0,0,0,51
2025-01-01 00:55:00,17.9,42.19,167.7,0,0,0,51
2025-01-01 01:00:00,19.04,42.17,168.8,0,0,0,51
2025-01-01 01:05:00,18.4,39.72,166.2,0,0,0,51
2025-01-01 01:10:00,18.38,40.35,158.5,0,0,0,51
2025-01-01 01:15:00,18.89,42.47,160.4,0,0,0,51
2025-01-01 01:20:00,17.67,43.23,162.0,0,0,0,51
2025-01-01 01:25:00,18.36,43.41,168.6,0,0,0,51
2025-01-01 01:30:00,18.4,42.26,153.7,0,0,0,51
2025-01-01 01:35:00,18.32,44.72,154.2,0,0,0,51
2025-01-01 01:40:00,18.04,43.9,153.3,0,0,0,51
2025-01-01 01:45:00,17.67,38.46,159.1,0,0,0,51
2025-01-01 01:50:00,18.6,44.2,147.8,0,0,0,51
2025-01-01 01:55:00,19.08,42.04,151.1,0,0,0,51
2025-01-01 02:00:00,18.81,40.04,150.9,0,0,0,51
2025-01-01 02:05:00,19.33,40.51,145.0,0,0,0,51
2025-01-01 02:10:00,19.32,41.87,145.3,0,0,0,51
2025-01-01 02:15:00,17.81,42.19,141.9,0,0,0,51
2025-01-01 02:20:00,18.24,41.15,148.0,0,0,0,51
2025-01-01 02:25:00,18.53,39.86,147.8,0,0,0,51
2025-01-01 02:30:00,17.5,47.54,150.3,0,0,0,51
2025-01-01 02:35:00,18.62,46.25,145.9,0,0,0,51
2025-01-01 02:40:00,19.26,36.94,155.8,0,0,0,51
2025-01-01 02:45:00,17.92,42.17,149.8,0,0,0,51
2025-01-01 02:50:00,18.46,42.85,152.9,0,0,0,51
2025-01-01 02:55:00,18.05,41.63,157.6,0,0,0,51
2025-01-01 03:00:00,18.79,41.83,156.8,0,0,0,51
2025-01-01 03:05:00,17.46,41.08,161.2,0,0,0,51
2025-01-01 03:10:00,18.97,46.71,163.0,0,0,0,51
2025-01-01 03:15:00,18.74,42.25,163.4,0,0,0,51
2025-01-01 03:20:00,18.22,39.37,162.7,0,0,0,51
2025-01-01 03:25:00,18.32,42.61,162.1,0,0,0,51
2025-01-01 03:30:00,19.16,39.53,162.5,1,0,4,51
2025-01-01 03:35:00,18.59,40.54,162.9,0,0,0,51
2025-01-01 03:40:00,18.15,43.98,172.5,0,0,0,51
2025-01-01 03:45:00,17.58,45.61,168.9,0,0,0,51
2025-01-01 03:50:00,18.55,46.56,165.3,0,0,0,51
2025-01-01 03:55:00,17.88,41.25,163.2,0,0,0,51
2025-01-01 04:00:00,18.36,41.61,174.3,0,0,0,51
2025-01-01 04:05:00,18.73,44.87,166.8,0,0,0,51
2025-01-01 04:10:00,17.91,41.35,167.9,0,0,0,51
2025-01-01 04:15:00,19.03,40.35,162.1,0,0,0,51
