timestamp,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class,user_id
2025-01-01 00:00:00,17.47,46.34,166.4,0,0,0,57
2025-01-01 00:05:00,16.95,45.17,172.5,0,0,0,57
2025-01-01 00:10:00,17.25,43.86,165.2,0,0,0,57
2025-01-01 00:15:00,17.8,48.45,173.0,0,0,0,57
2025-01-01 00:20:00,17.03,46.21,171.1,0,0,0,57
2025-01-01 00:25:00,16.67,44.18,168.1,0,0,0,57
2025-01-01 00:30:00,17.43,45.59,173.6,0,0,0,57
2025-01-01 00:35:00,16.54,47.06,176.4,0,0,0,57
2025-01-01 00:40:00,16.56,44.76,165.5,0,0,0,57
2025-01-01 00:45:00,17.73,43.4,179.1,0,0,0,57
2025-01-01 00:50:00,16.76,46.17,164.8,0,0,0,57
2025-01-01 00:55:00,16.97,42.55,170.4,0,0,0,57
2025-01-01 01:00:00,16.73,45.07,163.8,0,0,0,57
2025-01-01 01:05:00,17.27,43.54,175.3,0,0,0,57
2025-01-01 01:10:00,16.42,45.12,179.8,0,0,0,57
2025-01-01 01:15:00,16.5,43.9,173.7,0,0,0,57
2025-01-01 01:20:00,16.32,49.9,161.4,0,0,0,57
2025-01-01 01:25:00,17.3,45.71,168.5,0,0,0,57
2025-01-01 01:30:00,17.57,47.78,160.7,0,0,0,57
2025-01-01 01:35:00,16.31,49.01,161.0,0,0,0,57
2025-01-01 01:40:00,16.9,46.51,151.5,0,0,0,57
2025-01-01 01:45:00,16.69,44.77,168.1,0,0,0,57
2025-01-01 01:50:00,16.8,45.43,163.0,0,0,0,57
2025-01-01 01:55:00,17.09,47.02,156.9,0,0,0,57
2025-01-01 02:00:00,16.4,44.48,155.7,0,0,0,57
2025-01-01 02:05:00,17.7,47.25,150.0,0,0,0,57
2025-01-01 02:10:00,17.03,43.15,154.2,0,0,0,57
2025-01-01 02:15:00,17.46,46.16,151.8,0,0,0,57
2025-01-01 02:20:00,15.48,41.42,158.9,0,0,0,57
2025-01-01 02:25:00,16.86,47.82,155.7,0,0,0,57
2025-01-01 02:30:00,16.53,45.64,158.8,0,0,0,57
2025-01-01 02:35:00,16.11,46.42,168.8,0,0,0,57
2025-01-01 02:40:00,16.98,45.63,161.4,0,0,0,57
2025-01-01 02:45:00,16.85,44.95,161.1,0,0,0,57
2025-01-01 02:50:00,16.27,42.81,159.3,0,0,0,57
2025-01-01 02:55:00,17.02,44.07,161.6,0,0,0,57
2025-01-01 03:00:00,16.27,37.42,160.0,0,0,0,57
2025-01-01 03:05:00,16.34,45.44,180.9,0,0,0,57
2025-01-01 03:10:00,16.61,47.67,177.4,0,0,0,57
2025-01-01 03:15:00,16.47,45.82,180.3,0,0,0,57
2025-01-01 03:20:00,17.31,45.95,168.6,0,0,0,57
2025-01-01 03:25:00,16.43,44.52,179.0,0,0,0,57
2025-01-01 03:30:00,17.17,46.37,167.1,0,0,0,57
2025-01-01 03:35:00,16.68,48.17,170.9,0,0,0,57
2025-01-01 03:40:00,16.79,44.57,177.6,0,0,0,57
2025-01-01 03:45:00,16.47,46.12,178.4,0,0,0,57
2025-01-01 03:50:00,16.06,46.44,165.3,0,0,0,57
2025-01-01 03:55:00,16.07,43.73,175.6,0,0,0,57
2025-01-01 04:00:00,16.98,46.87,172.5,0,0,0,57
2025-01-01 04:05:00,16.36,47.73,173.9,0,0,0,57
2025-01-01 04:10:00,16.03,45.73,172.5,0,0,0,57
2025-01-01 04:15:00,17.37,45.09,169.1,0,0,0,57
2025-01-01 04:20:00,15.76,47.23,163.9,0,0,0,57
2025-01-01 04:25:00,16.92,46.76,166.2,0,0,0,57
2025-01-01 04:30:00,16.51,47.54,160.1,0,0,0,57
2025-01-01 04:35:00,17.1,45.6,152.5,0,0,0,57
2025-01-01 04:40:00,17.1,45.8,161.0,0,0,0,57
2025-01-01 04:45:00,18.18,41.96,164.4,0,0,0,57
2025-01-01 04:50:00,16.88,46.66,152.2,0,0,0,57
2025-01-01 04:55:00,17.68,43.61,155.8,0,0,0,57
2025-01-01 05:00:00,16.49,48.45,157.0,0,0,0,57
2025-01-01 05:05:00,17.08,45.18,151.3,0,0,0,57
2025-01-01 05:10:00,16.42,46.72,158.7,0,0,0,57
2025-01-01 05:15:00,16.16,41.2,158.4,0,0,0,57
2025-01-01 05:20:00,16.07,46.14,159.6,0,0,0,57
2025-01-01 05:25:00,16.76,48.06,154.1,0,0,0,57
2025-01-01 05:30:00,17.3,45.07,155.7,0,0,0,57
2025-01-01 05:35:00,17.92,44.8,162.8,0,0,0,57
2025-01-01 05:40:00,16.86,47.89,161.6,0,0,0,57
2025-01-01 05:45:00,18.22,52.1,166.4,0,0,0,57
2025-01-01 05:50:00,16.64,44.62,168.4,0,0,0,57
2025-01-01 05:55:00,17.06,45.18,170.9,0,0,0,57
2025-01-01 06:00:00,17.82,45.89,173.3,0,0,0,57
2025-01-01 06:05:00,17.54,46.75,177.6,0,0,0,57
2025-01-01 06:10:00,17.99,44.7,173.4,0,0,0,57
2025-01-01 06:15:00,17.1,44.18,178.5,0,0,0,57
2025-01-01 06:20:00,16.73,48.33,170.9,0,0,0,57
2025-01-01 06:25:00,17.79,44.21,177.4,0,0,0,57
2025-01-01 06:30:00,17.35,47.37,172.3,0,0,0,57
2025-01-01 06:35:00,18.31,86.31,175.7,0,0,0,57
2025-01-01 06:40:00,17.83,83.98,175.8,0,0,0,57
2025-01-01 06:45:00,18.68,46.77,160.3,0,0,2,57
2025-01-01 06:50:00,17.64,43.11,168.2,0,0,0,57
2025-01-01 06:55:00,17.78,49.6,174.8,0,0,0,57
2025-01-01 07:00:00,18.42,64.23,164.6,0,0,0,57
2025-01-01 07:05:00,18.07,73.2,165.5,0,0,0,57
2025-01-01 07:10:00,17.46,69.08,165.1,0,0,0,57
2025-01-01 07:15:00,18.09,69.56,168.5,0,0,0,57
2025-01-01 07:20:00,18.48,74.86,168.1,0,0,0,57
2025-01-01 07:25:00,18.5,72.74,167.4,0,0,0,57
2025-01-01 07:30:00,18.63,75.7,152.1,0,0,0,57
2025-01-01 07:35:00,18.35,67.99,153.2,0,0,0,57
2025-01-01 07:40:00,18.62,71.01,160.1,0,0,0,57
2025-01-01 07:45:00,18.25,64.95,156.0,0,0,0,57
2025-01-01 07:50:00,19.14,73.78,157.9,0,0,0,57
2025-01-01 07:55:00,19.1,74.03,153.6,0,0,0,57
2025-01-01 08:00:00,19.5,45.28,156.3,1,0,0,57
2025-01-01 08:05:00,20.18,47.02,156.1,1,0,0,57
2025-01-01 08:10:00,18.39,46.79,152.2,0,0,0,57
2025-01-01 08:15:00,19.48,46.43,157.9,0,0,0,57
2025-01-01 08:20:00,19.1,44.68,152.7,0,0,0,57
2025-01-01 08:25:00,18.78,44.71,158.3,0,0,0,57
2025-01-01 08:30:00,19.75,43.11,162.9,0,0,0,57
2025-01-01 08:35:00,19.1,45.45,164.8,0,0,0,57
2025-01-01 08:40:00,19.13,44.46,168.0,0,0,0,57
2025-01-01 08:45:00,19.25,43.91,163.1,0,0,0,57
2025-01-01 08:50:00,19.3,45.95,173.2,0,0,0,57
2025-01-01 08:55:00,19.83,43.95,178.3,0,0,0,57
2025-01-01 09:00:00,18.9,45.95,176.2,0,0,0,57
2025-01-01 09:05:00,19.31,50.41,175.7,0,0,0,57
2025-01-01 09:10:00,20.32,47.11,169.8,0,0,0,57
2025-01-01 09:15:00,19.62,48.74,180.1,0,0,0,57
2025-01-01 09:20:00,20.1,47.32,181.6,0,0,0,57
2025-01-01 09:25:00,20.02,46.74,170.1,0,0,0,57
2025-01-01 09:30:00,19.08,46.12,179.7,0,0,0,57
2025-01-01 09:35:00,19.02,45.95,169.7,0,0,0,57
2025-01-01 09:40:00,20.4,50.31,173.9,0,0,0,57
2025-01-01 09:45:00,19.75,45.97,174.1,0,0,0,57
2025-01-01 09:50:00,20.37,42.49,163.9,0,0,0,57
2025-01-01 09:55:00,19.9,49.6,175.4,0,0,0,57
2025-01-01 10:00:00,19.49,45.19,168.8,0,0,0,57
2025-01-01 10:05:00,19.3,50.95,168.2,0,0,0,57
2025-01-01 10:10:00,21.42,45.52,174.7,0,0,0,57
2025-01-01 10:15:00,21.0,44.87,154.8,0,0,0,57
2025-01-01 10:20:00,20.89,48.02,156.7,0,0,0,57
2025-01-01 10:25:00,20.55,49.43,159.7,0,0,0,57
2025-01-01 10:30:00,21.12,47.25,151.0,0,0,0,57
2025-01-01 10:35:00,20.88,42.02,158.6,0,0,0,57
2025-01-01 10:40:00,20.23,46.98,163.4,0,0,0,57
2025-01-01 10:45:00,20.47,47.63,157.2,0,0,0,57
2025-01-01 10:50:00,20.42,47.59,157.9,0,0,0,57
2025-01-01 10:55:00,20.71,48.05,155.1,0,0,0,57
2025-01-01 11:00:00,20.48,46.93,158.6,0,0,0,57
2025-01-01 11:05:00,21.21,46.22,164.8,0,0,0,57
2025-01-01 11:10:00,20.53,43.98,159.7,0,0,0,57
2025-01-01 11:15:00,21.86,44.4,159.3,0,0,0,57
2025-01-01 11:20:00,21.7,44.35,166.9,0,0,0,57
