timestamp,temperature_c,humidity_pct,fridge_power_w,front_door_open,fire_alarm,anomaly_class,user_id
2025-01-01 00:00:00,20.63,45.9,149.4,0,0,0,79
2025-01-01 00:05:00,19.7,44.32,141.8,0,0,0,79
2025-01-01 00:10:00,19.91,42.19,150.8,0,0,0,79
2025-01-01 00:15:00,19.84,44.05,152.5,0,0,0,79
2025-01-01 00:20:00,19.64,46.66,167.2,0,0,0,79
2025-01-01 00:25:00,20.97,45.81,150.1,0,0,0,79
2025-01-01 00:30:00,19.65,47.27,162.9,0,0,0,79
2025-01-01 00:35:00,19.66,47.53,162.1,0,0,0,79
2025-01-01 00:40:00,20.1,46.24,160.2,0,0,0,79
2025-01-01 00:45:00,20.69,43.93,164.0,0,0,0,79
2025-01-01 00:50:00,19.33,44.3,156.2,0,0,0,79
2025-01-01 00:55:00,20.4,47.17,157.8,0,0,0,79
2025-01-01 01:00:00,19.47,45.58,159.2,0,0,0,79
2025-01-01 01:05:00,19.29,44.74,153.4,0,0,0,79
2025-01-01 01:10:00,20.05,47.09,150.0,0,0,0,79
2025-01-01 01:15:00,19.58,44.92,150.8,0,0,0,79
2025-01-01 01:20:00,19.13,44.87,142.8,0,0,0,79
2025-01-01 01:25:00,18.24,44.5,143.7,0,0,0,79
2025-01-01 01:30:00,19.59,46.84,148.3,0,0,0,79
2025-01-01 01:35:00,19.31,46.31,154.9,0,0,0,79
2025-01-01 01:40:00,19.13,45.38,144.5,0,0,0,79
2025-01-01 01:45:00,18.92,46.14,136.4,0,0,0,79
2025-01-01 01:50:00,19.11,46.71,140.8,0,0,0,79
2025-01-01 01:55:00,19.14,42.51,137.1,0,0,0,79
2025-01-01 02:00:00,19.21,46.42,149.3,0,0,0,79
2025-01-01 02:05:00,19.21,43.32,144.5,0,0,0,79
2025-01-01 02:10:00,19.36,45.67,134.2,0,0,0,79
2025-01-01 02:15:00,19.58,43.72,137.8,0,0,0,79
2025-01-01 02:20:00,19.34,45.66,131.5,0,0,0,79
2025-01-01 02:25:00,19.33,45.61,140.7,0,0,0,79
2025-01-01 02:30:00,19.31,47.91,133.8,0,0,0,79
2025-01-01 02:35:00,18.87,44.91,143.7,0,0,0,79
2025-01-01 02:40:00,20.09,48.1,148.7,0,0,0,79
2025-01-01 02:45:00,19.15,44.03,150.7,0,0,0,79
2025-01-01 02:50:00,19.99,46.48,150.4,0,0,0,79
2025-01-01 02:55:00,19.6,45.47,157.4,0,0,0,79
2025-01-01 03:00:00,19.27,47.96,145.4,0,0,0,79
2025-01-01 03:05:00,20.2,45.24,155.1,0,0,0,79
2025-01-01 03:10:00,19.65,45.56,164.8,0,0,0,79
2025-01-01 03:15:00,19.91,44.63,153.2,0,0,0,79
2025-01-01 03:20:00,19.17,44.12,160.6,0,0,0,79
2025-01-01 03:25:00,20.96,47.46,157.2,0,0,0,79
2025-01-01 03:30:00,18.69,43.93,164.4,0,0,0,79
2025-01-01 03:35:00,20.47,46.05,160.7,0,0,0,79
2025-01-01 03:40:00,19.63,45.43,161.9,0,0,0,79
2025-01-01 03:45:00,19.2,45.0,148.5,0,0,0,79
2025-01-01 03:50:00,19.42,46.59,163.8,0,0,0,79
2025-01-01 03:55:00,19.83,44.02,145.0,0,0,0,79
2025-01-01 04:00:00,19.38,46.78,160.0,0,0,0,79
2025-01-01 04:05:00,20.17,46.24,151.6,0,0,0,79
2025-01-01 04:10:00,19.66,46.17,153.7,0,0,0,79
2025-01-01 04:15:00,18.63,45.88,157.6,0,0,0,79
2025-01-01 04:20:00,20.65,46.27,158.2,0,0,0,79
2025-01-01 04:25:00,20.93,44.94,140.7,0,0,0,79
2025-01-01 04:30:00,19.76,42.62,157.6,0,0,0,79
2025-01-01 04:35:00,19.84,47.24,143.7,0,0,0,79
2025-01-01 04:40:00,20.18,50.07,139.6,0,0,0,79
2025-01-01 04:45:00,18.96,44.04,144.2,0,0,0,79
2025-01-01 04:50:00,20.02,45.77,126.8,0,0,0,79
2025-01-01 04:55:00,19.05,45.35,132.7,0,0,0,79
2025-01-01 05:00:00,20.0,47.06,137.5,0,0,0,79
2025-01-01 05:05:00,19.61,46.16,137.6,0,0,0,79
2025-01-01 05:10:00,20.27,44.43,133.9,0,0,0,79
2025-01-01 05:15:00,20.65,47.39,133.2,0,0,0,79
2025-01-01 05:20:00,20.08,48.56,136.3,0,0,0,79
2025-01-01 05:25:00,20.24,45.38,141.0,0,0,0,79
2025-01-01 05:30:00,19.81,43.4,147.0,0,0,0,79
2025-01-01 05:35:00,20.17,44.61,154.1,0,0,0,79
2025-01-01 05:40:00,19.41,45.78,145.8,0,0,0,79
2025-01-01 05:45:00,19.63,46.6,140.0,0,0,0,79
2025-01-01 05:50:00,19.82,47.57,146.3,0,0,0,79
2025-01-01 05:55:00,19.86,45.88,156.1,0,0,0,79
2025-01-01 06:00:00,19.93,43.38,152.9,0,0,0,79
2025-01-01 06:05:00,20.52,45.69,155.0,0,0,0,79
2025-01-01 06:10:00,20.31,46.82,151.6,0,0,0,79
2025-01-01 06:15:00,20.79,46.39,158.8,0,0,0,79
2025-01-01 06:20:00,20.79,44.14,156.4,0,0,0,79
2025-01-01 06:25:00,20.36,45.07,160.6,0,0,0,79
2025-01-01 06:30:00,20.28,47.12,153.6,0,0,0,79
2025-01-01 06:35:00,21.35,46.66,160.5,0,0,0,79
2025-01-01 06:40:00,20.72,46.06,149.6,0,0,0,79
2025-01-01 06:45:00,20.55,48.83,155.2,0,0,0,79
2025-01-01 06:50:00,20.89,44.65,156.7,0,0,0,79
2025-01-01 06:55:00,21.03,42.68,156.9,0,0,0,79
2025-01-01 07:00:00,20.7,73.06,152.4,0,0,0,79
2025-01-01 07:05:00,20.79,68.45,144.4,0,0,0,79
2025-01-01 07:10:00,21.14,71.9,141.7,0,0,0,79
2025-01-01 07:15:00,20.99,68.8,141.2,0,0,0,79
2025-01-01 07:20:00,21.24,73.64,142.8,0,0,0,79
2025-01-01 07:25:00,21.53,78.55,141.0,0,0,0,79
2025-01-01 07:30:00,21.39,66.83,136.6,0,0,0,79
2025-01-01 07:35:00,21.83,67.38,139.4,0,0,0,79
